customer_id,age,gender,region,city_population,family_status,children,education,employment_type,monthly_income,owns_car,owns_house,years_with_bank,number_of_bank_products,average_monthly_balance,has_credit,loan_amount,credit_score,number_of_card_transactions_month,online_payments_share,mobile_app_usage,smartphone_brand,smartphone_price,smartphone_age_months,marketing_contacts_last_year,previous_campaign_response,previous_insurance,insurance_claims,accepted
C100795,69,F,Казань,1259596,married,1,secondary,employed,37589,1,1,11.6,2,16915.65,1,280551.93,567.6,2,0.142,0.8,Xiaomi,23620,24,1,0,0,,0
C100796,38,M,Санкт-Петербург,5293512,single,1,bachelor,self_employed,168362,1,1,2.7,2,480103.69,1,7705438.62,614.6,43,0.769,10.9,Google,58556,21,4,0,0,,0
C100797,66,F,Ростов-на-Дону,1171945,married,1,bachelor,employed,43316,0,0,6.7,2,37685.89,0,,540.8,3,0.212,0.5,Apple,65293,20,1,0,0,,0
C100798,49,M,Санкт-Петербург,5291521,single,1,secondary,employed,83036,1,0,8.8,2,184496.81,1,729616.99,591.6,26,0.616,0.5,Xiaomi,26896,7,1,0,1,1.0,0
C100799,60,F,Омск,1181191,married,1,secondary,employed,44747,1,0,6.5,1,58100.44,0,,739.4,13,0.625,1.2,Apple,41340,26,3,0,0,,0
C100800,29,F,Москва,12931094,married,2,bachelor,employed,128513,1,1,1.7,4,232165.08,1,1263456.52,659.2,36,0.626,4.6,Samsung,72302,12,3,0,1,1.0,1
C100801,24,M,Москва,12417685,single,0,bachelor,employed,120754,0,0,2.8,2,267985.66,1,958497.03,651.2,33,0.678,4.2,Xiaomi,51901,11,2,1,0,,0
C100802,31,F,Челябинск,1152683,married,2,secondary,self_employed,55665,0,0,7.5,1,55110.86,1,176192.66,651.4,16,0.632,1.9,Xiaomi,10750,17,1,0,1,0.0,0
C100803,25,M,Челябинск,1248236,single,1,bachelor,employed,23755,0,0,5.4,1,15177.06,1,386632.18,518.6,5,0.61,3.0,Other,3500,39,1,0,0,,0
C100804,68,F,Омск,1116228,married,3,bachelor,employed,38203,1,0,7.7,2,53214.78,0,,572.1,3,0.169,0.6,Xiaomi,15104,29,1,0,1,0.0,0
C100805,42,M,Краснодар,1159176,married,1,bachelor,employed,61885,0,0,12.1,1,128840.47,1,1495224.21,632.2,22,0.897,2.2,Xiaomi,19074,27,2,0,0,,0
C100806,59,F,Ростов-на-Дону,1182661,married,0,bachelor,employed,51235,0,0,17.7,3,65726.12,0,,580.9,5,0.226,1.4,Other,10063,17,1,0,0,,0
C100807,40,M,Москва,12739589,married,1,bachelor,employed,187697,0,1,2.6,3,272174.03,1,895340.48,722.9,31,0.761,6.5,Samsung,98820,4,3,0,0,,1
C100808,34,F,Новосибирск,1678214,single,0,bachelor,self_employed,79455,0,0,11.7,3,444226.02,1,819218.85,684.5,27,0.613,0.8,Samsung,60066,1,2,0,1,0.0,1
C100809,40,F,Нижний Новгород,1237813,married,3,secondary,employed,64081,0,0,22.0,4,43177.93,0,,653.3,18,0.581,4.8,OnePlus,24271,18,3,0,1,0.0,0
C100810,20,M,Краснодар,1131060,single,0,bachelor,self_employed,30935,0,0,2.0,2,15895.75,1,289437.32,489.6,21,0.933,3.6,Xiaomi,11780,48,2,1,0,,0
C100811,24,M,Краснодар,1036063,single,0,bachelor,self_employed,48810,0,0,2.5,2,42201.29,0,,521.3,22,0.918,7.4,Samsung,24531,16,2,1,1,0.0,0
C100812,20,F,Нижний Новгород,1200378,single,0,bachelor,employed,26050,0,0,2.0,1,16942.36,0,,,15,0.954,1.9,Other,9706,11,1,0,0,,0
C100813,43,F,Омск,1105626,married,2,master,employed,106604,1,1,3.2,3,188100.67,1,1285813.27,656.1,30,0.776,8.1,Samsung,78036,15,4,0,1,1.0,1
C100814,61,M,Екатеринбург,1471778,single,0,secondary,employed,54324,0,1,5.0,4,85545.06,0,,573.5,12,0.233,1.0,Huawei,30143,5,5,0,1,0.0,0
C100815,37,M,Краснодар,1138170,single,0,secondary,employed,85449,0,1,1.5,2,65227.89,1,4215348.52,617.4,22,0.689,4.1,Xiaomi,17154,21,0,0,0,,0
C100816,26,M,Казань,1325928,single,0,secondary,employed,33678,1,0,7.8,1,37842.03,0,,585.7,16,0.737,7.3,Xiaomi,21428,30,1,1,1,1.0,0
C100817,49,M,Омск,1083029,married,2,secondary,unemployed,18821,0,1,5.5,1,9326.42,0,,,2,0.456,1.7,Xiaomi,9828,17,1,1,0,,0
C100818,22,M,Москва,13134531,single,0,master,self_employed,110497,0,0,4.0,4,146205.63,0,,633.5,50,0.982,6.3,Samsung,74803,7,4,0,0,,1
C100819,32,M,Москва,13148376,single,0,bachelor,employed,169330,1,1,4.0,1,152315.14,0,,754.4,39,0.945,2.4,Apple,149412,2,3,1,0,,0
C100820,61,M,Ростов-на-Дону,1151590,married,3,secondary,employed,43650,1,1,5.5,1,60813.63,1,434169.87,480.7,2,0.209,1.1,Xiaomi,20064,10,3,0,0,,0
C100821,26,F,Уфа,1119051,single,0,secondary,employed,45341,1,0,8.0,1,17759.89,0,,689.8,20,0.714,0.7,Xiaomi,11824,37,0,0,0,,0
C100822,44,M,Москва,12406242,married,2,bachelor,employed,237685,1,1,8.6,1,311252.89,1,6869437.62,777.1,53,0.681,7.9,Huawei,46868,20,3,1,1,1.0,1
C100823,61,F,Ростов-на-Дону,1098899,married,3,bachelor,employed,44639,1,1,4.2,2,88733.12,0,,536.6,9,0.578,0.7,Xiaomi,31626,6,2,0,0,,0
C100824,36,M,Челябинск,1204528,single,2,bachelor,employed,106797,0,1,9.4,2,208800.41,1,644278.84,654.7,36,0.672,0.6,Xiaomi,26687,17,2,1,1,0.0,0
C100825,32,M,Уфа,1127568,single,2,bachelor,self_employed,71502,0,0,0.7,1,22016.96,1,1138934.87,640.0,22,0.652,8.5,Samsung,21440,39,3,1,0,,0
C100826,54,F,Санкт-Петербург,5459158,married,3,master,employed,123076,1,1,6.3,3,132521.67,1,817496.9,659.6,17,0.467,3.9,Apple,97027,31,3,0,0,,0
C100827,44,F,Самара,1198353,married,1,bachelor,self_employed,221169,1,1,6.1,1,145850.56,1,6627328.97,609.2,56,0.961,16.1,Apple,149412,7,3,1,1,0.0,1
C100828,63,M,Екатеринбург,1427360,single,0,bachelor,self_employed,90988,1,0,8.2,1,165012.4,0,,621.4,12,0.576,0.5,Apple,112184,5,2,0,1,1.0,1
C100829,30,F,Нижний Новгород,1229921,married,1,bachelor,self_employed,83785,0,0,0.1,1,105382.56,1,2446018.28,686.7,40,0.965,1.1,Apple,120158,10,2,1,0,,1
C100830,65,F,Омск,1115904,married,2,secondary,employed,18240,0,0,2.2,1,7282.49,0,,484.9,2,0.243,0.2,Huawei,8922,26,0,1,0,,0
C100831,56,M,Нижний Новгород,1194410,single,0,master,employed,89269,0,0,2.2,2,85860.83,1,333916.07,679.4,30,0.519,3.9,Xiaomi,20721,2,1,0,0,,0
C100832,64,F,Москва,12844457,married,4,secondary,self_employed,57927,1,1,5.1,3,19997.41,1,335864.52,604.5,10,0.426,0.5,Samsung,34536,17,0,0,0,,0
C100833,35,F,Москва,12391650,single,0,bachelor,self_employed,222896,0,0,1.7,1,406335.22,1,5580065.38,781.5,51,0.962,7.0,Samsung,112140,9,0,0,1,1.0,1
C100834,31,M,Москва,12536587,married,0,bachelor,employed,92582,0,1,1.7,5,68217.6,1,861525.75,663.2,35,0.938,5.8,Apple,100406,5,4,1,1,0.0,1
C100835,62,F,Санкт-Петербург,5187631,married,0,bachelor,employed,93876,1,0,2.0,3,240263.16,0,,693.6,19,0.592,0.2,Other,12390,7,2,0,1,0.0,0
C100836,53,M,Москва,13309692,married,2,master,self_employed,179530,1,0,5.4,3,421370.48,0,,734.7,42,0.883,7.6,OnePlus,48613,20,4,1,1,1.0,1
C100837,26,M,Самара,1199411,single,0,secondary,unemployed,10000,0,0,8.0,1,3966.65,0,,501.3,2,0.43,5.0,Samsung,15028,45,0,0,0,,0
C100838,47,M,Ростов-на-Дону,1126801,single,1,bachelor,self_employed,43671,1,1,6.0,1,6864.48,1,480395.07,486.7,12,0.433,0.4,Xiaomi,18573,9,2,0,1,1.0,0
C100839,30,M,Нижний Новгород,1156864,single,1,secondary,unemployed,17486,0,0,4.7,1,6670.75,0,,517.4,3,0.726,1.0,Xiaomi,14555,5,1,0,1,1.0,0
C100840,51,F,Нижний Новгород,1132001,married,5,secondary,self_employed,81785,1,0,6.4,2,172712.46,1,106921.89,540.4,24,0.727,0.4,Huawei,28465,14,3,1,1,1.0,0
C100841,18,F,Челябинск,1171623,single,0,bachelor,employed,146478,1,0,0.0,1,103199.57,1,1901889.85,573.3,34,0.77,4.5,Samsung,59351,26,3,0,0,,0
C100842,64,F,Нижний Новгород,1246133,married,3,secondary,employed,27113,0,0,5.4,2,7613.27,0,,595.9,2,0.307,1.1,Xiaomi,11179,47,1,0,1,0.0,0
C100843,30,M,Москва,12939666,married,1,secondary,employed,83786,1,1,2.7,3,91012.33,1,315919.62,596.8,30,0.838,0.6,Apple,94746,33,3,0,1,1.0,1
C100844,34,F,Ростов-на-Дону,1096962,married,1,secondary,employed,42427,0,1,4.3,1,17945.53,1,956888.97,549.7,9,0.447,2.2,Xiaomi,10354,33,1,0,0,,0
C100845,35,M,Краснодар,1119659,married,5,secondary,employed,31414,0,0,7.8,3,12611.58,0,,462.5,14,0.623,8.4,OnePlus,27979,23,2,0,0,,0
C100846,25,M,Челябинск,1204249,single,0,secondary,employed,32379,0,0,7.0,2,20884.37,0,,581.8,15,0.914,2.2,Other,10443,15,1,0,0,,0
C100847,57,F,Санкт-Петербург,5486822,single,1,secondary,employed,141278,1,1,5.1,3,90943.22,0,,717.1,27,0.607,6.8,Google,45545,22,3,0,1,0.0,0
C100848,33,F,Ростов-на-Дону,1116082,single,0,master,employed,89632,0,0,5.8,2,58059.12,0,,622.9,28,0.814,6.4,Apple,79389,18,2,0,0,,0
C100849,42,M,Санкт-Петербург,5534221,single,0,bachelor,employed,109439,1,0,5.2,2,60444.34,1,863140.43,606.2,38,0.724,6.7,Samsung,61156,9,3,1,1,0.0,1
C100850,52,M,Москва,12756030,married,1,secondary,employed,96824,0,1,6.8,7,106900.64,1,2148526.74,764.6,50,0.951,7.0,Other,10673,32,9,0,0,,0
C100851,43,F,Москва,12040490,single,1,bachelor,employed,369248,1,1,10.9,4,1202517.42,0,,808.5,61,0.844,15.1,Apple,149412,4,2,1,1,0.0,1
C100852,27,M,Казань,1304253,single,0,master,employed,39901,0,0,9.0,2,24379.27,0,,586.4,15,0.819,4.7,Samsung,24804,25,3,0,1,1.0,0
C100853,58,M,Краснодар,1147443,married,2,secondary,unemployed,10000,0,0,14.0,1,2220.59,0,,438.1,2,0.308,0.9,Other,3763,17,0,0,0,,0
C100854,35,F,Омск,1096429,single,0,bachelor,employed,70718,1,1,2.0,2,88269.71,1,1315342.27,569.0,26,0.778,4.9,Xiaomi,21635,13,3,0,0,,0
C100855,37,M,Самара,1150755,married,2,bachelor,employed,115568,1,0,2.9,1,96783.25,1,1310397.14,665.1,25,0.589,9.7,Xiaomi,25636,34,1,0,0,,0
C100856,51,F,Ростов-на-Дону,1141029,married,0,bachelor,employed,77433,1,1,10.6,2,79201.51,1,2004385.46,623.1,23,0.567,3.7,Other,16576,6,1,0,0,,0
C100857,40,M,Новосибирск,1629416,single,1,secondary,employed,55186,0,1,7.2,2,23635.95,1,1478878.97,628.4,15,0.462,4.8,Xiaomi,24179,25,3,0,0,,0
C100858,52,F,Казань,1343358,married,2,bachelor,employed,151274,1,1,9.2,3,454735.56,1,2216048.46,700.3,40,0.759,1.1,Huawei,31808,27,4,0,1,0.0,0
C100859,23,F,Нижний Новгород,1156491,single,0,bachelor,employed,66234,0,0,5.0,3,30724.56,1,177285.49,644.4,20,0.786,5.3,Samsung,31528,24,2,0,1,0.0,0
C100860,54,F,Казань,1311816,married,0,secondary,employed,28056,0,1,17.4,1,16774.29,1,538457.68,539.4,6,0.445,2.3,Other,11430,24,1,0,0,,0
C100861,43,F,Ростов-на-Дону,1112358,married,4,bachelor,employed,59287,1,1,3.1,1,40721.76,1,521480.41,587.2,10,0.273,5.0,Samsung,45494,35,1,0,0,,0
C100862,61,M,Москва,12348541,married,2,secondary,employed,74244,0,1,1.0,4,52507.69,0,,,26,0.81,1.2,Huawei,29287,17,5,0,1,0.0,0
C100863,27,M,Москва,12309562,single,0,master,employed,128323,0,0,4.4,6,336073.67,1,517159.03,664.3,46,0.922,12.8,Apple,123689,25,5,1,1,1.0,1
C100864,29,M,Ростов-на-Дону,1118577,single,0,bachelor,self_employed,82331,1,0,5.3,4,154511.6,1,553821.81,700.5,25,0.966,2.2,Xiaomi,27763,13,2,0,1,1.0,1
C100865,28,M,Челябинск,1091479,married,0,secondary,self_employed,40819,0,0,5.8,1,34128.15,1,236697.01,702.7,10,0.594,5.8,Huawei,18305,19,2,0,1,0.0,0
C100866,37,F,Москва,13125745,single,0,bachelor,employed,86027,0,1,11.6,1,50971.47,0,,554.5,33,0.911,3.7,Samsung,41488,22,2,1,0,,0
C100867,19,M,Самара,1177921,single,0,bachelor,employed,31356,0,0,1.0,1,7758.83,0,,,11,0.648,4.1,Xiaomi,12870,48,0,1,0,,0
C100868,65,F,Санкт-Петербург,5635701,married,2,secondary,employed,61492,1,1,6.3,4,104693.96,1,378467.61,654.1,13,0.394,1.6,Xiaomi,24611,17,5,0,0,,0
C100869,34,M,Екатеринбург,1585939,single,0,master,employed,59525,1,1,4.1,2,56101.92,1,848606.85,564.7,18,0.73,2.7,Samsung,37800,11,3,0,1,0.0,0
C100870,28,M,Москва,12757223,single,0,bachelor,employed,253253,1,0,8.3,3,441162.23,0,,,50,0.973,10.1,Apple,102704,5,4,1,1,0.0,1
C100871,63,F,Самара,1158280,married,3,bachelor,employed,77635,1,1,4.6,3,88572.71,1,1256290.54,746.7,17,0.303,4.5,Samsung,81246,12,1,0,0,,0
C100872,34,F,Екатеринбург,1481225,married,1,bachelor,employed,80421,1,0,6.3,5,125401.04,1,577865.12,684.9,25,0.863,6.9,Samsung,35312,9,1,1,1,0.0,1
C100873,49,F,Москва,12982090,married,2,secondary,employed,66203,0,1,10.7,3,46223.2,1,1210185.48,641.0,29,0.782,2.7,Apple,62162,22,1,0,0,,0
C100874,42,F,Санкт-Петербург,5461368,married,1,master,employed,173201,1,1,2.4,3,232154.74,1,2884386.18,584.5,39,0.571,5.3,Apple,149412,2,2,0,0,,1
C100875,29,M,Ростов-на-Дону,1174505,single,0,secondary,employed,83799,1,0,4.5,1,40949.13,1,1431135.8,572.0,28,0.608,1.2,Xiaomi,17152,40,3,0,1,0.0,0
C100876,62,F,Омск,1113136,married,0,secondary,self_employed,49273,1,1,4.3,5,49041.92,0,,564.7,15,0.545,1.8,Xiaomi,18383,18,5,1,1,1.0,0
C100877,30,M,Москва,12786077,married,0,secondary,employed,92746,0,0,2.3,2,40612.73,1,628987.66,582.8,33,0.966,11.2,Samsung,47083,5,2,1,0,,1
C100878,18,F,Москва,12400571,single,0,bachelor,employed,106858,0,0,0.0,1,55407.04,0,,603.9,42,0.926,6.8,Apple,75253,22,4,0,0,,0
C100879,34,F,Екатеринбург,1390858,single,0,bachelor,employed,39369,0,0,4.6,2,22601.61,1,137358.81,532.0,18,0.634,2.4,Samsung,37796,12,2,0,0,,0
C100880,45,M,Ростов-на-Дону,1130417,single,2,bachelor,self_employed,92170,1,1,11.0,2,242933.1,1,415198.94,695.1,25,0.538,3.3,Samsung,44339,22,2,0,1,1.0,0
C100881,46,M,Челябинск,1237924,single,0,bachelor,employed,40254,1,0,19.0,1,28886.48,1,494440.18,496.2,11,0.478,3.4,Other,7159,13,0,0,0,,0
C100882,28,F,Самара,1209092,single,0,master,unemployed,34295,0,0,7.5,1,33012.37,0,,524.7,15,0.717,4.6,Xiaomi,13134,14,4,0,0,,0
C100883,26,F,Москва,13389121,single,0,bachelor,employed,116605,0,0,8.0,1,116694.58,1,3935455.1,695.6,37,0.913,3.9,Huawei,40998,4,3,1,0,,1
C100884,37,M,Ростов-на-Дону,1210690,married,1,secondary,employed,49027,1,0,7.0,5,14172.46,1,1392446.8,693.5,19,0.76,1.5,Xiaomi,21781,11,2,0,0,,1
C100885,32,M,Уфа,1122802,single,0,secondary,employed,19420,0,0,10.6,1,9288.11,0,,495.3,7,0.731,3.9,Other,4894,42,0,1,0,,0
C100886,29,F,Казань,1336828,single,0,secondary,employed,33241,0,0,8.9,4,17768.86,1,415848.48,519.9,9,0.765,8.2,Apple,41952,32,2,0,0,,0
C100887,65,F,Санкт-Петербург,5564780,married,0,bachelor,employed,66708,1,1,9.5,3,96012.8,1,381925.92,660.0,12,0.232,2.2,Huawei,52012,2,4,0,0,,0
C100888,42,F,Санкт-Петербург,5608413,married,3,bachelor,employed,192367,1,1,5.3,3,210923.6,1,1558957.91,672.9,48,0.846,6.8,Samsung,66428,11,3,0,1,3.0,1
C100889,27,M,Новосибирск,1659585,single,0,master,employed,56167,1,0,8.0,2,38938.04,1,524481.52,634.7,25,0.971,2.7,Samsung,41579,19,3,1,1,0.0,1
C100890,46,F,Москва,12784882,single,0,phd,employed,189005,1,1,9.1,3,576207.87,1,3731287.54,775.0,34,0.747,1.7,Xiaomi,60480,12,2,0,1,2.0,1
C100891,62,M,Краснодар,1120066,married,1,bachelor,employed,38089,0,0,10.4,2,43083.97,1,1633189.49,594.6,7,0.422,2.5,Other,3929,48,2,0,0,,0
C100892,52,F,Краснодар,1049039,married,0,bachelor,employed,49014,1,0,1.9,3,39219.72,1,393571.69,624.9,16,0.525,2.4,Samsung,55716,2,2,0,1,0.0,0
C100893,34,F,Омск,1055419,single,0,bachelor,employed,115874,1,0,3.8,4,196760.87,1,2265801.4,579.3,43,0.826,17.0,Samsung,60214,11,1,0,0,,1
C100894,22,F,Санкт-Петербург,5261559,single,0,master,employed,96937,1,0,3.8,2,93761.57,1,2622030.24,557.0,33,0.89,2.4,Xiaomi,44492,11,3,0,0,,0
C100895,45,M,Самара,1173044,married,3,secondary,employed,37760,0,1,1.5,2,27726.98,0,,604.0,10,0.574,4.8,Xiaomi,9689,48,2,0,0,,0
C100896,53,M,Краснодар,1108911,married,4,master,employed,60818,1,0,28.0,3,143576.23,0,,605.5,22,0.495,2.8,Huawei,21356,23,3,0,1,0.0,0
C100897,31,F,Москва,12605492,single,0,master,self_employed,340565,1,1,13.0,2,1758322.83,1,5897774.96,850.0,55,0.978,4.3,Apple,149412,4,2,1,1,0.0,1
C100898,36,F,Самара,1115295,married,2,master,self_employed,65170,1,0,3.3,3,128549.85,1,427078.78,722.5,25,0.907,9.1,Other,17224,23,7,1,0,,0
C100899,26,M,Самара,1165320,single,0,bachelor,self_employed,78189,1,0,3.9,2,78759.4,0,,635.8,24,0.872,2.7,Apple,48010,48,3,0,1,1.0,0
C100900,37,M,Краснодар,1124102,single,0,bachelor,employed,100549,1,1,6.4,1,110596.46,0,,584.8,23,0.399,4.5,Xiaomi,13787,36,1,1,0,,0
C100901,72,F,Казань,1297299,married,0,bachelor,self_employed,25171,0,0,3.3,1,9206.15,0,,,3,0.227,0.1,Apple,28969,23,0,0,0,,0
C100902,24,F,Санкт-Петербург,5466036,single,0,bachelor,employed,67975,0,0,6.0,2,107966.8,0,,631.7,30,0.899,5.9,Huawei,29467,16,0,0,0,,0
C100903,28,F,Краснодар,1130969,married,1,bachelor,employed,75229,0,0,0.8,2,71076.57,1,617811.88,607.1,33,0.936,7.8,Samsung,60257,11,7,0,0,,0
C100904,53,F,Новосибирск,1648510,single,0,bachelor,employed,81563,1,0,7.5,2,53362.79,0,,636.2,30,0.639,4.0,Apple,59740,34,1,0,0,,0
C100905,23,F,Санкт-Петербург,5147104,single,0,bachelor,employed,54104,0,0,1.3,1,43094.17,1,536896.95,,20,0.795,10.9,Samsung,48849,7,0,0,0,,0
C100906,72,F,Москва,12702314,married,0,bachelor,employed,95653,1,1,9.0,1,195516.14,1,3463572.88,541.3,28,0.584,4.5,Samsung,56209,29,5,1,1,0.0,0
C100907,27,F,Екатеринбург,1560410,single,0,master,employed,161893,0,1,2.6,3,129629.42,1,1235475.42,649.7,33,0.789,1.2,Google,63583,20,3,1,0,,1
C100908,40,F,Ростов-на-Дону,1209227,married,0,bachelor,employed,142109,0,0,5.9,2,180297.53,0,,711.4,36,0.907,8.1,Apple,100921,4,5,0,0,,1
C100909,58,M,Краснодар,1095138,married,3,secondary,employed,59805,1,1,7.0,3,186426.21,1,2720292.27,630.7,17,0.563,2.7,Xiaomi,33067,10,2,0,1,1.0,0
C100910,23,F,Москва,13138251,single,0,master,employed,204025,0,0,3.5,5,95356.99,0,,741.1,46,0.964,10.9,Apple,104683,9,5,1,1,2.0,1
C100911,25,F,Самара,1173864,single,1,bachelor,employed,61602,0,0,7.0,2,63390.32,1,512523.39,535.7,26,0.621,4.5,Xiaomi,12490,35,2,0,0,,0
C100912,30,M,Новосибирск,1607108,single,1,bachelor,employed,80818,0,0,4.3,2,80566.5,1,1557546.65,611.8,44,0.988,11.5,Samsung,48322,8,1,0,0,,0
C100913,53,M,Самара,1145562,married,0,master,self_employed,86406,0,1,6.0,2,83348.9,0,,657.7,24,0.403,0.8,Xiaomi,21194,24,1,0,1,1.0,0
C100914,29,F,Казань,1300058,single,0,bachelor,employed,35965,0,0,7.1,1,19949.29,0,,507.8,17,0.903,1.8,Other,7566,30,0,0,0,,0
C100915,44,F,Москва,12770487,married,3,bachelor,employed,105363,1,1,7.3,2,101142.57,1,316813.47,705.9,38,0.901,4.1,Google,73826,11,5,1,1,1.0,1
C100916,37,M,Москва,12423442,married,0,bachelor,employed,162111,1,1,1.3,1,165667.45,1,664261.5,668.6,31,0.693,10.5,Samsung,61632,13,3,1,1,0.0,1
C100917,60,M,Омск,1158969,married,2,bachelor,employed,36359,0,0,8.8,1,31539.18,1,182452.35,562.6,2,0.305,0.2,Xiaomi,21711,8,2,0,0,,0
C100918,61,M,Челябинск,1188177,married,2,secondary,employed,59912,0,0,4.2,2,93793.08,1,647269.14,581.0,17,0.402,2.0,Samsung,57400,12,3,0,0,,0
C100919,20,F,Омск,1134238,single,0,bachelor,employed,101938,1,0,2.0,3,122212.1,0,,585.8,36,0.871,3.2,Samsung,53722,11,2,0,1,1.0,1
C100920,68,F,Нижний Новгород,1225276,married,2,secondary,employed,42784,1,0,24.6,1,108200.44,1,273459.43,670.6,7,0.337,0.9,Xiaomi,22250,18,1,1,0,,0
C100921,60,F,Казань,1337848,married,5,bachelor,employed,57763,1,1,8.6,2,47267.42,1,473708.67,641.6,6,0.14,0.4,Xiaomi,18702,23,1,0,1,0.0,0
C100922,29,F,Омск,1133277,single,1,bachelor,employed,63466,1,0,1.1,4,113723.7,1,268175.81,635.6,25,0.819,4.6,Huawei,21898,21,3,0,0,,0
C100923,30,F,Краснодар,1091805,single,0,bachelor,employed,60172,0,1,6.0,4,97849.84,1,908181.49,637.7,19,0.807,4.8,Samsung,31121,15,1,0,0,,0
C100924,35,F,Казань,1326985,single,1,bachelor,self_employed,90842,0,0,6.9,1,102809.12,1,807805.65,697.1,28,0.741,2.3,Apple,61043,24,2,0,0,,0
C100925,35,F,Новосибирск,1619780,single,0,bachelor,employed,53431,0,0,17.0,4,59409.65,0,,705.4,14,0.438,1.3,Xiaomi,17477,17,2,1,0,,0
C100926,26,M,Нижний Новгород,1241395,married,2,secondary,employed,24272,0,0,1.4,1,14091.81,1,289902.25,623.2,12,0.642,4.2,Other,7391,5,0,0,0,,0
C100927,57,F,Екатеринбург,1511495,married,1,bachelor,self_employed,96296,1,1,3.4,3,65961.67,1,1314594.87,562.0,13,0.272,1.1,OnePlus,39474,2,8,0,1,0.0,0
C100928,67,F,Нижний Новгород,1275912,married,2,secondary,self_employed,59888,1,0,18.2,3,23730.75,1,1710236.99,560.3,22,0.554,0.7,Google,75543,16,0,0,1,0.0,0
C100929,55,F,Самара,1139231,married,1,secondary,employed,60046,1,1,7.8,2,71120.26,1,472969.18,651.9,12,0.497,1.9,Samsung,48148,17,1,0,0,,0
C100930,22,F,Самара,1145954,single,0,bachelor,self_employed,95060,0,0,4.0,3,166846.93,0,,656.2,39,0.801,11.8,Samsung,43672,25,3,1,0,,1
C100931,24,M,Ростов-на-Дону,1119954,married,0,bachelor,employed,18274,0,0,2.4,1,7102.84,0,,370.4,15,0.981,4.4,Xiaomi,6917,48,0,0,0,,0
C100932,61,F,Новосибирск,1587692,married,1,secondary,employed,34511,0,0,2.1,1,37735.05,1,327856.64,546.2,2,0.283,0.4,Other,11159,7,0,0,0,,0
C100933,34,F,Москва,12354822,single,0,secondary,employed,92643,0,0,5.2,2,83603.81,1,1133760.96,631.8,25,0.681,2.7,Xiaomi,26436,34,4,1,1,0.0,0
C100934,25,F,Челябинск,1205187,single,0,secondary,employed,48406,0,0,5.4,2,18440.37,1,751753.51,555.0,22,0.76,7.2,Apple,98202,25,3,0,0,,0
C100935,50,M,Новосибирск,1669638,married,3,master,employed,65051,1,1,2.3,1,30917.65,1,1602898.52,470.5,25,0.59,1.6,Xiaomi,13588,23,3,1,0,,0
C100936,51,F,Самара,1172175,married,1,secondary,employed,66257,1,1,2.2,3,39711.62,1,272730.62,753.0,23,0.659,3.1,Samsung,37010,11,5,0,1,0.0,0
C100937,24,F,Омск,1127080,single,0,bachelor,employed,49079,1,0,6.0,4,14916.53,0,,594.2,22,0.81,1.7,Huawei,23678,11,3,1,1,0.0,0
C100938,62,M,Омск,1187990,divorced,1,bachelor,employed,77889,1,1,12.0,2,89277.81,1,955320.74,692.0,20,0.434,3.1,Samsung,69951,9,2,1,1,1.0,1
C100939,24,F,Санкт-Петербург,5141589,single,0,bachelor,employed,60035,1,0,3.6,1,13704.66,0,,558.5,34,0.986,3.7,Huawei,38274,9,2,0,0,,0
C100940,29,F,Москва,12281632,married,2,bachelor,employed,108081,0,0,8.0,5,95246.42,1,2303057.49,669.4,35,0.851,7.8,Xiaomi,40233,16,4,0,1,2.0,1
C100941,42,F,Краснодар,1118376,married,3,bachelor,employed,76250,1,0,3.0,2,56370.17,0,,586.5,15,0.477,6.9,Samsung,82028,1,3,0,1,0.0,1
C100942,47,F,Санкт-Петербург,5389406,married,2,bachelor,employed,93496,1,1,4.2,5,59452.06,1,4077100.38,697.8,43,0.725,2.0,Other,15502,22,6,0,1,2.0,0
C100943,48,F,Санкт-Петербург,5576733,married,3,secondary,employed,54701,1,1,3.5,2,62315.12,0,,611.7,22,0.607,3.2,Xiaomi,23410,10,0,0,0,,0
